report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-02-06,FEUA,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,FEUA,compliance_operators,total,26932.0,498.0,26434.0,1224.0,-576.0,1800.0,41.02,0.76
2026-01-30,FEUA,commercial,other,1479.02,1570.43,-91.41000000000008,4.07,-263.91,267.98,2.25,2.39
2026-01-30,FEUA,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,FEUA,investment_funds,total,1824.0,1902.0,-78.0,659.0,198.0,461.0,2.78,2.9
2026-01-30,FEUA,investment_firms,total,22292.03,60360.72,-38068.69,122.12,2109.18,-1987.06,33.95,91.93
2026-01-30,FEUA,compliance_operators,other,1919.0,343.0,1576.0,653.0,-60.0,713.0,2.92,0.52
2026-01-30,FEUA,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,FEUA,investment_funds,other,1824.0,1902.0,-78.0,659.0,198.0,461.0,2.78,2.9
2026-01-30,FEUA,investment_firms,other,22031.51,59840.05,-37808.54000000001,201.49,1974.54,-1773.05,33.56,91.14
2026-01-30,FEUA,commercial,risk_reducing,13127.09,1318.0,11809.09,-325.05,176.91,-501.96000000000004,19.99,2.01
2026-01-30,FEUA,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,FEUA,investment_firms,risk_reducing,260.52,520.67,-260.15,-79.37,134.64,-214.01,0.4,0.79
2026-01-30,FEUA,commercial,total,14606.11,2888.43,11717.68,-320.98,-87.0,-233.98000000000002,22.25,4.4
2026-01-30,FEUA,compliance_operators,risk_reducing,25013.0,155.0,24858.0,571.0,-516.0,1087.0,38.1,0.24
2026-01-23,FEUA,commercial,other,1474.95,1834.34,-359.3899999999999,39.6,-47.69,87.28999999999999,2.3,2.87
2026-01-23,FEUA,other_financial,other,35.0,5.0,30.0,35.0,5.0,30.0,0.05,0.01
2026-01-23,FEUA,compliance_operators,total,25708.0,1074.0,24634.0,766.0,-674.0,1440.0,40.16,1.68
